year,ssb,fis_mort,landings,stockname,species,BMSY,FMSY,bbmsy,ffmsy,ices_subdiv,region_id
2001,73925,1.03,91328,cod_SDs24_32,cod,108035,0.3,0.6842689869023928,3.4333333333333336,29,36
2002,83271,0.73,67740,cod_SDs24_32,cod,108035,0.3,0.7707779886148007,2.4333333333333336,29,36
2003,85560,0.74,69477,cod_SDs24_32,cod,108035,0.3,0.7919655667144907,2.466666666666667,29,36
2004,74394,0.76,68578,cod_SDs24_32,cod,108035,0.3,0.6886101726292405,2.5333333333333337,29,36
2005,91596,0.6,55032,cod_SDs24_32,cod,108035,0.3,0.8478363493312352,2,29,36
2006,91172,0.67,65531,cod_SDs24_32,cod,108035,0.3,0.8439116952839357,2.2333333333333334,29,36
2007,88455,0.55,50843,cod_SDs24_32,cod,108035,0.3,0.8187624380987643,1.8333333333333335,29,36
2008,123707,0.42,42234,cod_SDs24_32,cod,108035,0.3,1.1450640995973527,1.4,29,36
2009,134370,0.4,48438,cod_SDs24_32,cod,108035,0.3,1.2437635951312074,1.3333333333333335,29,36
2010,135445,0.39,50276,cod_SDs24_32,cod,108035,0.3,1.253714074142639,1.3,29,36
2011,119244,0.44,50368,cod_SDs24_32,cod,108035,0.3,1.1037534132457074,1.4666666666666668,29,36
2012,96551,0.6,51225,cod_SDs24_32,cod,108035,0.3,0.8937011153792752,2,29,36
2013,92070,0.44,31355,cod_SDs24_32,cod,108035,0.3,0.8522238163558106,1.4666666666666668,29,36
2014,100548,0.43,28909,cod_SDs24_32,cod,108035,0.3,0.9306983847827093,1.4333333333333333,29,36
2015,123082,0.42,38079,cod_SDs24_32,cod,108035,0.3,1.139278937381404,1.4,29,36
2016,115368,0.31,29313,cod_SDs24_32,cod,108035,0.3,1.067876151247281,1.0333333333333334,29,36
2017,97284,0.27,25496,cod_SDs24_32,cod,108035,0.3,0.9004859536261397,0.9000000000000001,29,36
2018,83754,0.21,15907,cod_SDs24_32,cod,108035,0.3,0.7752487619752858,0.7,29,36
1946,61032,0.41,40985,cod_SDs24_32,cod,108035,0.3,0.5649280325820336,1.3666666666666667,30,37
1947,80827,0.52,71831,cod_SDs24_32,cod,108035,0.3,0.7481556902855556,1.7333333333333334,30,37
1948,104117,0.59,107104,cod_SDs24_32,cod,108035,0.3,0.9637339751006618,1.9666666666666666,30,37
1949,112508,0.57,112735,cod_SDs24_32,cod,108035,0.3,1.0414032489471006,1.9,30,37
1950,118593,0.6,124509,cod_SDs24_32,cod,108035,0.3,1.0977275882815754,2,30,37
1951,130709,0.6,137815,cod_SDs24_32,cod,108035,0.3,1.2098764289350674,2,30,37
1952,134205,0.67,161103,cod_SDs24_32,cod,108035,0.3,1.242236312306197,2.2333333333333334,30,37
1953,140002,0.49,118132,cod_SDs24_32,cod,108035,0.3,1.295894848891563,1.6333333333333333,30,37
1954,134379,0.53,123947,cod_SDs24_32,cod,108035,0.3,1.2438469014671172,1.7666666666666668,30,37
1955,135899,0.49,114415,cod_SDs24_32,cod,108035,0.3,1.2579164159763039,1.6333333333333333,30,37
1956,140676,0.61,151985,cod_SDs24_32,cod,108035,0.3,1.302133567825242,2.033333333333333,30,37
1957,132041,0.75,181366,cod_SDs24_32,cod,108035,0.3,1.2222057666496968,2.5,30,37
1958,116992,0.65,136301,cod_SDs24_32,cod,108035,0.3,1.0829083167492017,2.166666666666667,30,37
1959,98892,0.7,126033,cod_SDs24_32,cod,108035,0.3,0.9153700189753321,2.3333333333333335,30,37
1960,83536,0.92,145408,cod_SDs24_32,cod,108035,0.3,0.7732308973943629,3.066666666666667,30,37
1961,82647,0.74,112034,cod_SDs24_32,cod,108035,0.3,0.7650020826583978,2.466666666666667,30,37
1962,84913,0.75,115553,cod_SDs24_32,cod,108035,0.3,0.7859767667885408,2.5,30,37
1963,82716,0.8,123047,cod_SDs24_32,cod,108035,0.3,0.7656407645670384,2.666666666666667,30,37
1964,89835,0.62,97788,cod_SDs24_32,cod,108035,0.3,0.8315360762715787,2.066666666666667,30,37
1965,104057,0.6,109809,cod_SDs24_32,cod,108035,0.3,0.9631785995279307,2,30,37
1966,114848,0.91,177318,cod_SDs24_32,cod,108035,0.3,1.0630628962836117,3.0333333333333337,30,37
1967,134457,0.87,195446,cod_SDs24_32,cod,108035,0.3,1.2445688897116676,2.9,30,37
1968,140536,0.9,216353,cod_SDs24_32,cod,108035,0.3,1.3008376914888693,3,30,37
1969,137015,0.89,212160,cod_SDs24_32,cod,108035,0.3,1.2682464016291017,2.966666666666667,30,37
1970,128210,0.88,198451,cod_SDs24_32,cod,108035,0.3,1.1867450363308187,2.9333333333333336,30,37
1971,119046,0.8,164840,cod_SDs24_32,cod,108035,0.3,1.1019206738556948,2.666666666666667,30,37
1972,119948,0.73,143833,cod_SDs24_32,cod,108035,0.3,1.110269819965752,2.4333333333333336,30,37
1973,141644,0.63,143164,cod_SDs24_32,cod,108035,0.3,1.3110936270653029,2.1,30,37
1974,193900,0.5,147815,cod_SDs24_32,cod,108035,0.3,1.7947887258758735,1.6666666666666667,30,37
1975,243042,0.51,194649,cod_SDs24_32,cod,108035,0.3,2.249659832461702,1.7000000000000002,30,37
1976,242977,0.5,203303,cod_SDs24_32,cod,108035,0.3,2.2490581755912435,1.6666666666666667,30,37
1977,249828,0.41,164792,cod_SDs24_32,cod,108035,0.3,2.312472809737585,1.3666666666666667,30,37
1978,309156,0.34,154009,cod_SDs24_32,cod,108035,0.3,2.8616281760540567,1.1333333333333335,30,37
1979,406198,0.38,227699,cod_SDs24_32,cod,108035,0.3,3.759874114870181,1.2666666666666668,30,37
1980,455714,0.48,347619,cod_SDs24_32,cod,108035,0.3,4.218207062526033,1.6,30,37
1981,420481,0.48,331642,cod_SDs24_32,cod,108035,0.3,3.8920812699588097,1.6,30,37
1982,445574,0.46,316052,cod_SDs24_32,cod,108035,0.3,4.124348590734484,1.5333333333333334,30,37
1983,442740,0.46,332148,cod_SDs24_32,cod,108035,0.3,4.098116351182487,1.5333333333333334,30,37
1984,376271,0.61,391952,cod_SDs24_32,cod,108035,0.3,3.482862035451474,2.033333333333333,30,37
1985,281995,0.65,315083,cod_SDs24_32,cod,108035,0.3,2.6102189105382516,2.166666666666667,30,37
1986,194991,0.72,252558,cod_SDs24_32,cod,108035,0.3,1.8048873050400334,2.4,30,37
1987,150537,0.78,207081,cod_SDs24_32,cod,108035,0.3,1.3934095432035913,2.6,30,37
1988,143167,0.8,194787,cod_SDs24_32,cod,108035,0.3,1.3251909103531263,2.666666666666667,30,37
1989,119913,0.8,179178,cod_SDs24_32,cod,108035,0.3,1.1099458508816586,2.666666666666667,30,37
1990,90482,0.93,153546,cod_SDs24_32,cod,108035,0.3,0.8375248761975286,3.1,30,37
1991,58079,1.04,122517,cod_SDs24_32,cod,108035,0.3,0.53759429814412,3.466666666666667,30,37
1992,61425,0.55,54882,cod_SDs24_32,cod,108035,0.3,0.5685657425834221,1.8333333333333335,30,37
1993,103948,0.35,50711,cod_SDs24_32,cod,108035,0.3,0.9621696672374693,1.1666666666666667,30,37
1994,120851,0.54,100856,cod_SDs24_32,cod,108035,0.3,1.1186282223353543,1.8000000000000003,30,37
1995,131360,0.55,107718,cod_SDs24_32,cod,108035,0.3,1.2159022538991993,1.8333333333333335,30,37
1996,92747,0.85,124189,cod_SDs24_32,cod,108035,0.3,0.8584903040681261,2.8333333333333335,30,37
1997,62171,0.92,88600,cod_SDs24_32,cod,108035,0.3,0.5754709122043782,3.066666666666667,30,37
1998,55596,0.88,67428,cod_SDs24_32,cod,108035,0.3,0.5146110056925997,2.9333333333333336,30,37
1999,52238,0.94,72995,cod_SDs24_32,cod,108035,0.3,0.4835284861387513,3.1333333333333333,30,37
2000,61539,1.04,89289,cod_SDs24_32,cod,108035,0.3,0.569620956171611,3.466666666666667,30,37
2001,73925,1.03,91328,cod_SDs24_32,cod,108035,0.3,0.6842689869023928,3.4333333333333336,30,37
2002,83271,0.73,67740,cod_SDs24_32,cod,108035,0.3,0.7707779886148007,2.4333333333333336,30,37
2003,85560,0.74,69477,cod_SDs24_32,cod,108035,0.3,0.7919655667144907,2.466666666666667,30,37
2004,74394,0.76,68578,cod_SDs24_32,cod,108035,0.3,0.6886101726292405,2.5333333333333337,30,37
2005,91596,0.6,55032,cod_SDs24_32,cod,108035,0.3,0.8478363493312352,2,30,37
2006,91172,0.67,65531,cod_SDs24_32,cod,108035,0.3,0.8439116952839357,2.2333333333333334,30,37
2007,88455,0.55,50843,cod_SDs24_32,cod,108035,0.3,0.8187624380987643,1.8333333333333335,30,37
2008,123707,0.42,42234,cod_SDs24_32,cod,108035,0.3,1.1450640995973527,1.4,30,37
2009,134370,0.4,48438,cod_SDs24_32,cod,108035,0.3,1.2437635951312074,1.3333333333333335,30,37
2010,135445,0.39,50276,cod_SDs24_32,cod,108035,0.3,1.253714074142639,1.3,30,37
2011,119244,0.44,50368,cod_SDs24_32,cod,108035,0.3,1.1037534132457074,1.4666666666666668,30,37
2012,96551,0.6,51225,cod_SDs24_32,cod,108035,0.3,0.8937011153792752,2,30,37
2013,92070,0.44,31355,cod_SDs24_32,cod,108035,0.3,0.8522238163558106,1.4666666666666668,30,37
2014,100548,0.43,28909,cod_SDs24_32,cod,108035,0.3,0.9306983847827093,1.4333333333333333,30,37
2015,123082,0.42,38079,cod_SDs24_32,cod,108035,0.3,1.139278937381404,1.4,30,37
2016,115368,0.31,29313,cod_SDs24_32,cod,108035,0.3,1.067876151247281,1.0333333333333334,30,37
2017,97284,0.27,25496,cod_SDs24_32,cod,108035,0.3,0.9004859536261397,0.9000000000000001,30,37
2018,83754,0.21,15907,cod_SDs24_32,cod,108035,0.3,0.7752487619752858,0.7,30,37
1946,61032,0.41,40985,cod_SDs24_32,cod,108035,0.3,0.5649280325820336,1.3666666666666667,30,38
1947,80827,0.52,71831,cod_SDs24_32,cod,108035,0.3,0.7481556902855556,1.7333333333333334,30,38
1948,104117,0.59,107104,cod_SDs24_32,cod,108035,0.3,0.9637339751006618,1.9666666666666666,30,38
1949,112508,0.57,112735,cod_SDs24_32,cod,108035,0.3,1.0414032489471006,1.9,30,38
1950,118593,0.6,124509,cod_SDs24_32,cod,108035,0.3,1.0977275882815754,2,30,38
1951,130709,0.6,137815,cod_SDs24_32,cod,108035,0.3,1.2098764289350674,2,30,38
1952,134205,0.67,161103,cod_SDs24_32,cod,108035,0.3,1.242236312306197,2.2333333333333334,30,38
1953,140002,0.49,118132,cod_SDs24_32,cod,108035,0.3,1.295894848891563,1.6333333333333333,30,38
1954,134379,0.53,123947,cod_SDs24_32,cod,108035,0.3,1.2438469014671172,1.7666666666666668,30,38
1955,135899,0.49,114415,cod_SDs24_32,cod,108035,0.3,1.2579164159763039,1.6333333333333333,30,38
1956,140676,0.61,151985,cod_SDs24_32,cod,108035,0.3,1.302133567825242,2.033333333333333,30,38
1957,132041,0.75,181366,cod_SDs24_32,cod,108035,0.3,1.2222057666496968,2.5,30,38
1958,116992,0.65,136301,cod_SDs24_32,cod,108035,0.3,1.0829083167492017,2.166666666666667,30,38
1959,98892,0.7,126033,cod_SDs24_32,cod,108035,0.3,0.9153700189753321,2.3333333333333335,30,38
1960,83536,0.92,145408,cod_SDs24_32,cod,108035,0.3,0.7732308973943629,3.066666666666667,30,38
1961,82647,0.74,112034,cod_SDs24_32,cod,108035,0.3,0.7650020826583978,2.466666666666667,30,38
1962,84913,0.75,115553,cod_SDs24_32,cod,108035,0.3,0.7859767667885408,2.5,30,38
1963,82716,0.8,123047,cod_SDs24_32,cod,108035,0.3,0.7656407645670384,2.666666666666667,30,38
1964,89835,0.62,97788,cod_SDs24_32,cod,108035,0.3,0.8315360762715787,2.066666666666667,30,38
1965,104057,0.6,109809,cod_SDs24_32,cod,108035,0.3,0.9631785995279307,2,30,38
1966,114848,0.91,177318,cod_SDs24_32,cod,108035,0.3,1.0630628962836117,3.0333333333333337,30,38
1967,134457,0.87,195446,cod_SDs24_32,cod,108035,0.3,1.2445688897116676,2.9,30,38
1968,140536,0.9,216353,cod_SDs24_32,cod,108035,0.3,1.3008376914888693,3,30,38
1969,137015,0.89,212160,cod_SDs24_32,cod,108035,0.3,1.2682464016291017,2.966666666666667,30,38
1970,128210,0.88,198451,cod_SDs24_32,cod,108035,0.3,1.1867450363308187,2.9333333333333336,30,38
1971,119046,0.8,164840,cod_SDs24_32,cod,108035,0.3,1.1019206738556948,2.666666666666667,30,38
1972,119948,0.73,143833,cod_SDs24_32,cod,108035,0.3,1.110269819965752,2.4333333333333336,30,38
1973,141644,0.63,143164,cod_SDs24_32,cod,108035,0.3,1.3110936270653029,2.1,30,38
1974,193900,0.5,147815,cod_SDs24_32,cod,108035,0.3,1.7947887258758735,1.6666666666666667,30,38
1975,243042,0.51,194649,cod_SDs24_32,cod,108035,0.3,2.249659832461702,1.7000000000000002,30,38
1976,242977,0.5,203303,cod_SDs24_32,cod,108035,0.3,2.2490581755912435,1.6666666666666667,30,38
1977,249828,0.41,164792,cod_SDs24_32,cod,108035,0.3,2.312472809737585,1.3666666666666667,30,38
1978,309156,0.34,154009,cod_SDs24_32,cod,108035,0.3,2.8616281760540567,1.1333333333333335,30,38
1979,406198,0.38,227699,cod_SDs24_32,cod,108035,0.3,3.759874114870181,1.2666666666666668,30,38
1980,455714,0.48,347619,cod_SDs24_32,cod,108035,0.3,4.218207062526033,1.6,30,38
1981,420481,0.48,331642,cod_SDs24_32,cod,108035,0.3,3.8920812699588097,1.6,30,38
1982,445574,0.46,316052,cod_SDs24_32,cod,108035,0.3,4.124348590734484,1.5333333333333334,30,38
1983,442740,0.46,332148,cod_SDs24_32,cod,108035,0.3,4.098116351182487,1.5333333333333334,30,38
1984,376271,0.61,391952,cod_SDs24_32,cod,108035,0.3,3.482862035451474,2.033333333333333,30,38
1985,281995,0.65,315083,cod_SDs24_32,cod,108035,0.3,2.6102189105382516,2.166666666666667,30,38
1986,194991,0.72,252558,cod_SDs24_32,cod,108035,0.3,1.8048873050400334,2.4,30,38
1987,150537,0.78,207081,cod_SDs24_32,cod,108035,0.3,1.3934095432035913,2.6,30,38
1988,143167,0.8,194787,cod_SDs24_32,cod,108035,0.3,1.3251909103531263,2.666666666666667,30,38
1989,119913,0.8,179178,cod_SDs24_32,cod,108035,0.3,1.1099458508816586,2.666666666666667,30,38
1990,90482,0.93,153546,cod_SDs24_32,cod,108035,0.3,0.8375248761975286,3.1,30,38
1991,58079,1.04,122517,cod_SDs24_32,cod,108035,0.3,0.53759429814412,3.466666666666667,30,38
1992,61425,0.55,54882,cod_SDs24_32,cod,108035,0.3,0.5685657425834221,1.8333333333333335,30,38
1993,103948,0.35,50711,cod_SDs24_32,cod,108035,0.3,0.9621696672374693,1.1666666666666667,30,38
1994,120851,0.54,100856,cod_SDs24_32,cod,108035,0.3,1.1186282223353543,1.8000000000000003,30,38
1995,131360,0.55,107718,cod_SDs24_32,cod,108035,0.3,1.2159022538991993,1.8333333333333335,30,38
1996,92747,0.85,124189,cod_SDs24_32,cod,108035,0.3,0.8584903040681261,2.8333333333333335,30,38
1997,62171,0.92,88600,cod_SDs24_32,cod,108035,0.3,0.5754709122043782,3.066666666666667,30,38
1998,55596,0.88,67428,cod_SDs24_32,cod,108035,0.3,0.5146110056925997,2.9333333333333336,30,38
1999,52238,0.94,72995,cod_SDs24_32,cod,108035,0.3,0.4835284861387513,3.1333333333333333,30,38
2000,61539,1.04,89289,cod_SDs24_32,cod,108035,0.3,0.569620956171611,3.466666666666667,30,38
2001,73925,1.03,91328,cod_SDs24_32,cod,108035,0.3,0.6842689869023928,3.4333333333333336,30,38
2002,83271,0.73,67740,cod_SDs24_32,cod,108035,0.3,0.7707779886148007,2.4333333333333336,30,38
2003,85560,0.74,69477,cod_SDs24_32,cod,108035,0.3,0.7919655667144907,2.466666666666667,30,38
2004,74394,0.76,68578,cod_SDs24_32,cod,108035,0.3,0.6886101726292405,2.5333333333333337,30,38
2005,91596,0.6,55032,cod_SDs24_32,cod,108035,0.3,0.8478363493312352,2,30,38
2006,91172,0.67,65531,cod_SDs24_32,cod,108035,0.3,0.8439116952839357,2.2333333333333334,30,38
2007,88455,0.55,50843,cod_SDs24_32,cod,108035,0.3,0.8187624380987643,1.8333333333333335,30,38
2008,123707,0.42,42234,cod_SDs24_32,cod,108035,0.3,1.1450640995973527,1.4,30,38
2009,134370,0.4,48438,cod_SDs24_32,cod,108035,0.3,1.2437635951312074,1.3333333333333335,30,38
2010,135445,0.39,50276,cod_SDs24_32,cod,108035,0.3,1.253714074142639,1.3,30,38
2011,119244,0.44,50368,cod_SDs24_32,cod,108035,0.3,1.1037534132457074,1.4666666666666668,30,38
2012,96551,0.6,51225,cod_SDs24_32,cod,108035,0.3,0.8937011153792752,2,30,38
2013,92070,0.44,31355,cod_SDs24_32,cod,108035,0.3,0.8522238163558106,1.4666666666666668,30,38
2014,100548,0.43,28909,cod_SDs24_32,cod,108035,0.3,0.9306983847827093,1.4333333333333333,30,38
2015,123082,0.42,38079,cod_SDs24_32,cod,108035,0.3,1.139278937381404,1.4,30,38
2016,115368,0.31,29313,cod_SDs24_32,cod,108035,0.3,1.067876151247281,1.0333333333333334,30,38
2017,97284,0.27,25496,cod_SDs24_32,cod,108035,0.3,0.9004859536261397,0.9000000000000001,30,38
2018,83754,0.21,15907,cod_SDs24_32,cod,108035,0.3,0.7752487619752858,0.7,30,38
1946,61032,0.41,40985,cod_SDs24_32,cod,108035,0.3,0.5649280325820336,1.3666666666666667,31,39
1947,80827,0.52,71831,cod_SDs24_32,cod,108035,0.3,0.7481556902855556,1.7333333333333334,31,39
1948,104117,0.59,107104,cod_SDs24_32,cod,108035,0.3,0.9637339751006618,1.9666666666666666,31,39
1949,112508,0.57,112735,cod_SDs24_32,cod,108035,0.3,1.0414032489471006,1.9,31,39
1950,118593,0.6,124509,cod_SDs24_32,cod,108035,0.3,1.0977275882815754,2,31,39
1951,130709,0.6,137815,cod_SDs24_32,cod,108035,0.3,1.2098764289350674,2,31,39
1952,134205,0.67,161103,cod_SDs24_32,cod,108035,0.3,1.242236312306197,2.2333333333333334,31,39
1953,140002,0.49,118132,cod_SDs24_32,cod,108035,0.3,1.295894848891563,1.6333333333333333,31,39
1954,134379,0.53,123947,cod_SDs24_32,cod,108035,0.3,1.2438469014671172,1.7666666666666668,31,39
1955,135899,0.49,114415,cod_SDs24_32,cod,108035,0.3,1.2579164159763039,1.6333333333333333,31,39
1956,140676,0.61,151985,cod_SDs24_32,cod,108035,0.3,1.302133567825242,2.033333333333333,31,39
1957,132041,0.75,181366,cod_SDs24_32,cod,108035,0.3,1.2222057666496968,2.5,31,39
1958,116992,0.65,136301,cod_SDs24_32,cod,108035,0.3,1.0829083167492017,2.166666666666667,31,39
1959,98892,0.7,126033,cod_SDs24_32,cod,108035,0.3,0.9153700189753321,2.3333333333333335,31,39
1960,83536,0.92,145408,cod_SDs24_32,cod,108035,0.3,0.7732308973943629,3.066666666666667,31,39
1961,82647,0.74,112034,cod_SDs24_32,cod,108035,0.3,0.7650020826583978,2.466666666666667,31,39
1962,84913,0.75,115553,cod_SDs24_32,cod,108035,0.3,0.7859767667885408,2.5,31,39
1963,82716,0.8,123047,cod_SDs24_32,cod,108035,0.3,0.7656407645670384,2.666666666666667,31,39
1964,89835,0.62,97788,cod_SDs24_32,cod,108035,0.3,0.8315360762715787,2.066666666666667,31,39
1965,104057,0.6,109809,cod_SDs24_32,cod,108035,0.3,0.9631785995279307,2,31,39
1966,114848,0.91,177318,cod_SDs24_32,cod,108035,0.3,1.0630628962836117,3.0333333333333337,31,39
1967,134457,0.87,195446,cod_SDs24_32,cod,108035,0.3,1.2445688897116676,2.9,31,39
1968,140536,0.9,216353,cod_SDs24_32,cod,108035,0.3,1.3008376914888693,3,31,39
1969,137015,0.89,212160,cod_SDs24_32,cod,108035,0.3,1.2682464016291017,2.966666666666667,31,39
1970,128210,0.88,198451,cod_SDs24_32,cod,108035,0.3,1.1867450363308187,2.9333333333333336,31,39
1971,119046,0.8,164840,cod_SDs24_32,cod,108035,0.3,1.1019206738556948,2.666666666666667,31,39
1972,119948,0.73,143833,cod_SDs24_32,cod,108035,0.3,1.110269819965752,2.4333333333333336,31,39
1973,141644,0.63,143164,cod_SDs24_32,cod,108035,0.3,1.3110936270653029,2.1,31,39
1974,193900,0.5,147815,cod_SDs24_32,cod,108035,0.3,1.7947887258758735,1.6666666666666667,31,39
1975,243042,0.51,194649,cod_SDs24_32,cod,108035,0.3,2.249659832461702,1.7000000000000002,31,39
1976,242977,0.5,203303,cod_SDs24_32,cod,108035,0.3,2.2490581755912435,1.6666666666666667,31,39
1977,249828,0.41,164792,cod_SDs24_32,cod,108035,0.3,2.312472809737585,1.3666666666666667,31,39
1978,309156,0.34,154009,cod_SDs24_32,cod,108035,0.3,2.8616281760540567,1.1333333333333335,31,39
1979,406198,0.38,227699,cod_SDs24_32,cod,108035,0.3,3.759874114870181,1.2666666666666668,31,39
1980,455714,0.48,347619,cod_SDs24_32,cod,108035,0.3,4.218207062526033,1.6,31,39
1981,420481,0.48,331642,cod_SDs24_32,cod,108035,0.3,3.8920812699588097,1.6,31,39
1982,445574,0.46,316052,cod_SDs24_32,cod,108035,0.3,4.124348590734484,1.5333333333333334,31,39
1983,442740,0.46,332148,cod_SDs24_32,cod,108035,0.3,4.098116351182487,1.5333333333333334,31,39
1984,376271,0.61,391952,cod_SDs24_32,cod,108035,0.3,3.482862035451474,2.033333333333333,31,39
1985,281995,0.65,315083,cod_SDs24_32,cod,108035,0.3,2.6102189105382516,2.166666666666667,31,39
1986,194991,0.72,252558,cod_SDs24_32,cod,108035,0.3,1.8048873050400334,2.4,31,39
1987,150537,0.78,207081,cod_SDs24_32,cod,108035,0.3,1.3934095432035913,2.6,31,39
1988,143167,0.8,194787,cod_SDs24_32,cod,108035,0.3,1.3251909103531263,2.666666666666667,31,39
1989,119913,0.8,179178,cod_SDs24_32,cod,108035,0.3,1.1099458508816586,2.666666666666667,31,39
1990,90482,0.93,153546,cod_SDs24_32,cod,108035,0.3,0.8375248761975286,3.1,31,39
1991,58079,1.04,122517,cod_SDs24_32,cod,108035,0.3,0.53759429814412,3.466666666666667,31,39
1992,61425,0.55,54882,cod_SDs24_32,cod,108035,0.3,0.5685657425834221,1.8333333333333335,31,39
1993,103948,0.35,50711,cod_SDs24_32,cod,108035,0.3,0.9621696672374693,1.1666666666666667,31,39
1994,120851,0.54,100856,cod_SDs24_32,cod,108035,0.3,1.1186282223353543,1.8000000000000003,31,39
1995,131360,0.55,107718,cod_SDs24_32,cod,108035,0.3,1.2159022538991993,1.8333333333333335,31,39
1996,92747,0.85,124189,cod_SDs24_32,cod,108035,0.3,0.8584903040681261,2.8333333333333335,31,39
1997,62171,0.92,88600,cod_SDs24_32,cod,108035,0.3,0.5754709122043782,3.066666666666667,31,39
1998,55596,0.88,67428,cod_SDs24_32,cod,108035,0.3,0.5146110056925997,2.9333333333333336,31,39
1999,52238,0.94,72995,cod_SDs24_32,cod,108035,0.3,0.4835284861387513,3.1333333333333333,31,39
2000,61539,1.04,89289,cod_SDs24_32,cod,108035,0.3,0.569620956171611,3.466666666666667,31,39
2001,73925,1.03,91328,cod_SDs24_32,cod,108035,0.3,0.6842689869023928,3.4333333333333336,31,39
2002,83271,0.73,67740,cod_SDs24_32,cod,108035,0.3,0.7707779886148007,2.4333333333333336,31,39
2003,85560,0.74,69477,cod_SDs24_32,cod,108035,0.3,0.7919655667144907,2.466666666666667,31,39
2004,74394,0.76,68578,cod_SDs24_32,cod,108035,0.3,0.6886101726292405,2.5333333333333337,31,39
2005,91596,0.6,55032,cod_SDs24_32,cod,108035,0.3,0.8478363493312352,2,31,39
2006,91172,0.67,65531,cod_SDs24_32,cod,108035,0.3,0.8439116952839357,2.2333333333333334,31,39
2007,88455,0.55,50843,cod_SDs24_32,cod,108035,0.3,0.8187624380987643,1.8333333333333335,31,39
2008,123707,0.42,42234,cod_SDs24_32,cod,108035,0.3,1.1450640995973527,1.4,31,39
2009,134370,0.4,48438,cod_SDs24_32,cod,108035,0.3,1.2437635951312074,1.3333333333333335,31,39
2010,135445,0.39,50276,cod_SDs24_32,cod,108035,0.3,1.253714074142639,1.3,31,39
2011,119244,0.44,50368,cod_SDs24_32,cod,108035,0.3,1.1037534132457074,1.4666666666666668,31,39
2012,96551,0.6,51225,cod_SDs24_32,cod,108035,0.3,0.8937011153792752,2,31,39
2013,92070,0.44,31355,cod_SDs24_32,cod,108035,0.3,0.8522238163558106,1.4666666666666668,31,39
2014,100548,0.43,28909,cod_SDs24_32,cod,108035,0.3,0.9306983847827093,1.4333333333333333,31,39
2015,123082,0.42,38079,cod_SDs24_32,cod,108035,0.3,1.139278937381404,1.4,31,39
2016,115368,0.31,29313,cod_SDs24_32,cod,108035,0.3,1.067876151247281,1.0333333333333334,31,39
2017,97284,0.27,25496,cod_SDs24_32,cod,108035,0.3,0.9004859536261397,0.9000000000000001,31,39
