year,country,area,farm_species,produced_tonnes,p_kg,n_kg,source
2012,FI,Archipelago Sea,Finfish,NA,16,130,helcom
2013,FI,Archipelago Sea,Finfish,NA,16,130,helcom
2014,FI,Archipelago Sea,Finfish,NA,16,170,helcom
2015,FI,Archipelago Sea,Finfish,NA,16,170,helcom
2011,FI,Archipelago Sea,Finfish,NA,170,1400,helcom
2012,FI,Archipelago Sea,Finfish,NA,160,1400,helcom
2013,FI,Archipelago Sea,Finfish,NA,140,1100,helcom
2014,FI,Archipelago Sea,Finfish,NA,150,1400,helcom
2015,FI,Archipelago Sea,Finfish,NA,150,1200,helcom
2011,FI,Archipelago Sea,Finfish,NA,29,250,helcom
2012,FI,Archipelago Sea,Finfish,NA,26,250,helcom
2013,FI,Archipelago Sea,Finfish,NA,28,270,helcom
2014,FI,Archipelago Sea,Finfish,NA,26,260,helcom
2015,FI,Archipelago Sea,Finfish,NA,26,240,helcom
2011,FI,Archipelago Sea,Finfish,NA,320,2500,helcom
2012,FI,Archipelago Sea,Finfish,NA,310,2500,helcom
2013,FI,Archipelago Sea,Finfish,NA,280,2300,helcom
2014,FI,Archipelago Sea,Finfish,NA,250,2500,helcom
2015,FI,Archipelago Sea,Finfish,NA,200,2000,helcom
2011,FI,Archipelago Sea,Finfish,NA,310,2800,helcom
2012,FI,Archipelago Sea,Finfish,NA,470,4100,helcom
2013,FI,Archipelago Sea,Finfish,NA,470,3700,helcom
2014,FI,Archipelago Sea,Finfish,NA,420,4000,helcom
2015,FI,Archipelago Sea,Finfish,NA,1300,13000,helcom
2011,FI,Archipelago Sea,Finfish,NA,320,2800,helcom
2012,FI,Archipelago Sea,Finfish,NA,450,3900,helcom
2013,FI,Archipelago Sea,Finfish,NA,490,3800,helcom
2014,FI,Archipelago Sea,Finfish,NA,400,3900,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,240,2300,helcom
2014,FI,Archipelago Sea,Finfish,NA,230,2200,helcom
2015,FI,Archipelago Sea,Finfish,NA,210,2100,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,18,140,helcom
2012,FI,Archipelago Sea,Finfish,NA,24,180,helcom
2013,FI,Archipelago Sea,Finfish,NA,34,280,helcom
2014,FI,Archipelago Sea,Finfish,NA,39,340,helcom
2015,FI,Archipelago Sea,Finfish,NA,51,430,helcom
2011,FI,Archipelago Sea,Finfish,NA,690,4900,helcom
2012,FI,Archipelago Sea,Finfish,NA,660,5500,helcom
2013,FI,Archipelago Sea,Finfish,NA,600,4900,helcom
2014,FI,Archipelago Sea,Finfish,NA,590,4900,helcom
2015,FI,Archipelago Sea,Finfish,NA,320,2500,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,990,10000,helcom
2011,FI,Archipelago Sea,Finfish,NA,560,4800,helcom
2012,FI,Archipelago Sea,Finfish,NA,550,4700,helcom
2013,FI,Archipelago Sea,Finfish,NA,520,4300,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,290,2100,helcom
2012,FI,Archipelago Sea,Finfish,NA,340,2800,helcom
2013,FI,Archipelago Sea,Finfish,NA,320,2600,helcom
2014,FI,Archipelago Sea,Finfish,NA,200,1900,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,240,1800,helcom
2014,FI,Archipelago Sea,Finfish,NA,250,2500,helcom
2015,FI,Archipelago Sea,Finfish,NA,250,2200,helcom
2011,FI,Archipelago Sea,Finfish,NA,410,3500,helcom
2012,FI,Archipelago Sea,Finfish,NA,430,3800,helcom
2013,FI,Archipelago Sea,Finfish,NA,460,3600,helcom
2014,FI,Archipelago Sea,Finfish,NA,420,4000,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,730,5300,helcom
2012,FI,Archipelago Sea,Finfish,NA,770,5700,helcom
2013,FI,Archipelago Sea,Finfish,NA,620,5100,helcom
2014,FI,Archipelago Sea,Finfish,NA,610,5200,helcom
2015,FI,Archipelago Sea,Finfish,NA,520,5600,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,11,87,helcom
2014,FI,Archipelago Sea,Finfish,NA,26,210,helcom
2015,FI,Archipelago Sea,Finfish,NA,42,320,helcom
2011,FI,Archipelago Sea,Finfish,NA,140,1200,helcom
2012,FI,Archipelago Sea,Finfish,NA,320,2800,helcom
2013,FI,Archipelago Sea,Finfish,NA,340,2700,helcom
2014,FI,Archipelago Sea,Finfish,NA,230,2200,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,The Quark,Finfish,NA,9,85,helcom
2012,FI,The Quark,Finfish,NA,0,0,helcom
2013,FI,The Quark,Finfish,NA,0,0,helcom
2014,FI,The Quark,Finfish,0,0,0,helcom
2015,FI,The Quark,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,400,3500,helcom
2012,FI,Archipelago Sea,Finfish,NA,350,3300,helcom
2013,FI,Archipelago Sea,Finfish,NA,300,2900,helcom
2014,FI,Archipelago Sea,Finfish,NA,320,3200,helcom
2015,FI,Archipelago Sea,Finfish,NA,310,3400,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,190,1500,helcom
2012,FI,Archipelago Sea,Finfish,NA,200,1800,helcom
2013,FI,Archipelago Sea,Finfish,NA,200,1600,helcom
2014,FI,Archipelago Sea,Finfish,NA,260,2000,helcom
2015,FI,Archipelago Sea,Finfish,NA,310,2500,helcom
2011,FI,Archipelago Sea,Finfish,NA,250,2000,helcom
2012,FI,Archipelago Sea,Finfish,NA,520,4200,helcom
2013,FI,Archipelago Sea,Finfish,NA,360,2900,helcom
2014,FI,Archipelago Sea,Finfish,NA,760,5900,helcom
2015,FI,Archipelago Sea,Finfish,NA,510,4000,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,The Quark,Finfish,NA,0,0,helcom
2012,FI,The Quark,Finfish,NA,0,0,helcom
2013,FI,The Quark,Finfish,NA,0,0,helcom
2014,FI,The Quark,Finfish,0,0,0,helcom
2015,FI,The Quark,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,300,2200,helcom
2012,FI,Bothnian Sea,Finfish,NA,320,2400,helcom
2013,FI,Bothnian Sea,Finfish,NA,310,2600,helcom
2014,FI,Bothnian Sea,Finfish,NA,310,2600,helcom
2015,FI,Bothnian Sea,Finfish,NA,300,2700,helcom
2011,FI,Bothnian Sea,Finfish,NA,26,210,helcom
2012,FI,Bothnian Sea,Finfish,NA,32,240,helcom
2013,FI,Bothnian Sea,Finfish,NA,34,280,helcom
2014,FI,Bothnian Sea,Finfish,NA,31,250,helcom
2015,FI,Bothnian Sea,Finfish,NA,31,280,helcom
2011,FI,Bothnian Sea,Finfish,NA,240,1900,helcom
2012,FI,Bothnian Sea,Finfish,NA,300,2200,helcom
2013,FI,Bothnian Sea,Finfish,NA,240,2000,helcom
2014,FI,Bothnian Sea,Finfish,NA,230,1900,helcom
2015,FI,Bothnian Sea,Finfish,NA,210,1800,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,510,4000,helcom
2012,FI,Gulf of Finland,Finfish,NA,240,2100,helcom
2013,FI,Gulf of Finland,Finfish,NA,260,2200,helcom
2014,FI,Gulf of Finland,Finfish,NA,300,2400,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,The Quark,Finfish,NA,0,0,helcom
2012,FI,The Quark,Finfish,NA,0,0,helcom
2013,FI,The Quark,Finfish,NA,0,0,helcom
2014,FI,The Quark,Finfish,0,0,0,helcom
2015,FI,The Quark,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,The Quark,Finfish,NA,0,0,helcom
2012,FI,The Quark,Finfish,NA,0,0,helcom
2013,FI,The Quark,Finfish,NA,0,0,helcom
2014,FI,The Quark,Finfish,0,0,0,helcom
2015,FI,The Quark,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,290,2300,helcom
2012,FI,Archipelago Sea,Finfish,NA,300,2400,helcom
2013,FI,Archipelago Sea,Finfish,NA,300,2600,helcom
2014,FI,Archipelago Sea,Finfish,NA,280,2400,helcom
2015,FI,Archipelago Sea,Finfish,NA,260,2300,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,NA,1000,10400,helcom
2015,FI,Archipelago Sea,Finfish,NA,980,9300,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,220,1800,helcom
2013,FI,Archipelago Sea,Finfish,NA,400,3600,helcom
2014,FI,Archipelago Sea,Finfish,NA,370,3200,helcom
2015,FI,Archipelago Sea,Finfish,NA,400,3600,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,150,1200,helcom
2012,FI,Archipelago Sea,Finfish,NA,130,1100,helcom
2013,FI,Archipelago Sea,Finfish,NA,120,1100,helcom
2014,FI,Archipelago Sea,Finfish,NA,110,1100,helcom
2015,FI,Archipelago Sea,Finfish,NA,99,1300,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,300,2500,helcom
2012,FI,Bothnian Sea,Finfish,NA,340,2800,helcom
2013,FI,Bothnian Sea,Finfish,NA,310,2900,helcom
2014,FI,Bothnian Sea,Finfish,NA,280,2800,helcom
2015,FI,Bothnian Sea,Finfish,NA,260,2700,helcom
2011,FI,Bothnian Sea,Finfish,NA,230,1900,helcom
2012,FI,Bothnian Sea,Finfish,NA,240,1900,helcom
2013,FI,Bothnian Sea,Finfish,NA,240,1900,helcom
2014,FI,Bothnian Sea,Finfish,NA,180,1800,helcom
2015,FI,Bothnian Sea,Finfish,NA,180,1900,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,400,3400,helcom
2012,FI,Bothnian Bay,Finfish,NA,280,2200,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,NA,440,3400,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,17,140,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,NA,180,1400,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,160,1400,helcom
2012,FI,Bothnian Bay,Finfish,NA,200,1600,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,460,3800,helcom
2012,FI,Bothnian Bay,Finfish,NA,47,520,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,1,11,helcom
2012,FI,Bothnian Bay,Finfish,NA,6,48,helcom
2013,FI,Bothnian Bay,Finfish,NA,17,130,helcom
2014,FI,Bothnian Bay,Finfish,NA,10,75,helcom
2015,FI,Bothnian Bay,Finfish,NA,13,100,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,400,3200,helcom
2012,FI,Archipelago Sea,Finfish,NA,290,2400,helcom
2013,FI,Archipelago Sea,Finfish,NA,490,4100,helcom
2014,FI,Archipelago Sea,Finfish,NA,420,3400,helcom
2015,FI,Archipelago Sea,Finfish,NA,390,3500,helcom
2011,FI,Bothnian Sea,Finfish,NA,180,1700,helcom
2012,FI,Bothnian Sea,Finfish,NA,200,1800,helcom
2013,FI,Bothnian Sea,Finfish,NA,190,1800,helcom
2014,FI,Bothnian Sea,Finfish,NA,180,1700,helcom
2015,FI,Bothnian Sea,Finfish,NA,200,1800,helcom
2011,FI,Bothnian Sea,Finfish,NA,34,260,helcom
2012,FI,Bothnian Sea,Finfish,NA,35,270,helcom
2013,FI,Bothnian Sea,Finfish,NA,33,250,helcom
2014,FI,Bothnian Sea,Finfish,NA,27,240,helcom
2015,FI,Bothnian Sea,Finfish,NA,24,220,helcom
2011,FI,Bothnian Sea,Finfish,NA,680,5400,helcom
2012,FI,Bothnian Sea,Finfish,NA,710,5700,helcom
2013,FI,Bothnian Sea,Finfish,NA,650,5300,helcom
2014,FI,Bothnian Sea,Finfish,NA,510,5100,helcom
2015,FI,Bothnian Sea,Finfish,NA,490,4900,helcom
2011,FI,Bothnian Sea,Finfish,NA,340,3200,helcom
